GEOID,NAME,variable,estimate,moe
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",no_hs_den,1548,399
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",no_hs_num,0,12
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",poverty_den,NA,NA
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",poverty_num,NA,NA
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",med_income,57675,18704
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",unemp_den,1482,360
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",unemp_num,98,101
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",no_ins_den,2401,626
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",no_ins_num,148,129
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",no_hs_den,876,194
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",no_hs_num,16,17
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",poverty_den,NA,NA
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",poverty_num,NA,NA
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",med_income,80433,14958
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",unemp_den,767,221
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",unemp_num,20,34
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",no_ins_den,1654,405
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",no_ins_num,33,37
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",no_hs_den,1645,466
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",no_hs_num,8,13
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",poverty_den,NA,NA
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",poverty_num,NA,NA
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",med_income,75556,24824
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",unemp_den,1332,375
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",unemp_num,109,103
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",no_ins_den,3017,965
040131166063,"Block Group 3, Census Tract 1166.06, Maricopa County, Arizona",no_ins_num,7,14
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",no_hs_den,1114,276
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",no_hs_num,11,17
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",poverty_den,NA,NA
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",poverty_num,NA,NA
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",med_income,56506,16866
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",unemp_den,961,279
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",unemp_num,95,65
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",no_ins_den,1585,376
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",no_ins_num,17,30
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",no_hs_den,939,188
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",no_hs_num,0,12
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",poverty_den,NA,NA
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",poverty_num,NA,NA
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",med_income,124375,20122
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",unemp_den,702,102
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",unemp_num,24,16
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",no_ins_den,1375,252
040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",no_ins_num,0,12
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",no_hs_den,773,185
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",no_hs_num,0,12
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",poverty_den,NA,NA
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",poverty_num,NA,NA
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",med_income,106518,35835
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",unemp_den,471,161
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",unemp_num,39,46
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",no_ins_den,984,273
040132168073,"Block Group 3, Census Tract 2168.07, Maricopa County, Arizona",no_ins_num,0,12
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",no_hs_den,1006,214
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",no_hs_num,0,12
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",poverty_den,NA,NA
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",poverty_num,NA,NA
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",med_income,74766,30470
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",unemp_den,774,168
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",unemp_num,11,18
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",no_ins_den,1236,310
040132171021,"Block Group 1, Census Tract 2171.02, Maricopa County, Arizona",no_ins_num,0,12
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",no_hs_den,1574,319
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",no_hs_num,0,12
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",poverty_den,NA,NA
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",poverty_num,NA,NA
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",med_income,136316,23078
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",unemp_den,1265,261
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",unemp_num,76,93
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",no_ins_den,2922,599
040138160002,"Block Group 2, Census Tract 8160, Maricopa County, Arizona",no_ins_num,0,12
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",no_hs_den,1124,247
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",no_hs_num,0,12
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",poverty_den,NA,NA
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",poverty_num,NA,NA
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",med_income,54688,7743
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",unemp_den,813,249
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",unemp_num,86,74
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",no_ins_den,1758,503
040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",no_ins_num,56,57
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",no_hs_den,541,227
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",no_hs_num,18,24
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",poverty_den,NA,NA
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",poverty_num,NA,NA
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",med_income,30602,11687
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",unemp_den,272,140
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",unemp_num,37,34
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",no_ins_den,941,449
040131099004,"Block Group 4, Census Tract 1099, Maricopa County, Arizona",no_ins_num,66,57
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",no_hs_den,541,130
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",no_hs_num,29,24
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",poverty_den,NA,NA
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",poverty_num,NA,NA
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",med_income,26691,6256
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",unemp_den,367,98
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",unemp_num,90,62
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",no_ins_den,1141,294
040131125071,"Block Group 1, Census Tract 1125.07, Maricopa County, Arizona",no_ins_num,186,106
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",no_hs_den,438,183
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",no_hs_num,23,27
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",poverty_den,NA,NA
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",poverty_num,NA,NA
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",med_income,25048,10044
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",unemp_den,394,168
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",unemp_num,104,85
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",no_ins_den,974,430
040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",no_ins_num,51,57
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",no_hs_den,1769,228
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",no_hs_num,0,12
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",poverty_den,NA,NA
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",poverty_num,NA,NA
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",med_income,81761,8428
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",unemp_den,1438,209
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",unemp_num,31,35
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",no_ins_den,2491,329
040138108001,"Block Group 1, Census Tract 8108, Maricopa County, Arizona",no_ins_num,91,53
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",no_hs_den,732,148
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",no_hs_num,12,18
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",poverty_den,NA,NA
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",poverty_num,NA,NA
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",med_income,45188,13786
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",unemp_den,565,142
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",unemp_num,78,50
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",no_ins_den,1020,232
040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",no_ins_num,24,29
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",no_hs_den,736,241
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",no_hs_num,0,12
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",poverty_den,NA,NA
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",poverty_num,NA,NA
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",med_income,49375,11457
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",unemp_den,550,165
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",unemp_num,34,35
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",no_ins_den,1113,364
040136177003,"Block Group 3, Census Tract 6177, Maricopa County, Arizona",no_ins_num,74,76
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",no_hs_den,398,125
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",no_hs_num,0,12
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",poverty_den,NA,NA
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",poverty_num,NA,NA
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",med_income,85625,29541
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",unemp_den,325,123
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",unemp_num,32,42
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",no_ins_den,663,250
040130610361,"Block Group 1, Census Tract 610.36, Maricopa County, Arizona",no_ins_num,27,41
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",no_hs_den,586,181
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",no_hs_num,7,11
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",poverty_den,NA,NA
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",poverty_num,NA,NA
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",med_income,NA,NA
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",unemp_den,559,197
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",unemp_num,133,91
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",no_ins_den,1130,453
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",no_ins_num,118,125
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",no_hs_den,1389,264
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",no_hs_num,56,46
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",poverty_den,NA,NA
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",poverty_num,NA,NA
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",med_income,29413,7451
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",unemp_den,886,224
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",unemp_num,61,55
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",no_ins_den,2191,425
040131114021,"Block Group 1, Census Tract 1114.02, Maricopa County, Arizona",no_ins_num,323,121
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",no_hs_den,2802,438
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",no_hs_num,152,138
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",poverty_den,NA,NA
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",poverty_num,NA,NA
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",med_income,57222,12516
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",unemp_den,2333,455
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",unemp_num,216,149
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",no_ins_den,5411,792
040131125112,"Block Group 2, Census Tract 1125.11, Maricopa County, Arizona",no_ins_num,351,168
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",no_hs_den,656,236
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",no_hs_num,0,12
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",poverty_den,NA,NA
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",poverty_num,NA,NA
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",med_income,54589,6485
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",unemp_den,509,239
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",unemp_num,72,78
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",no_ins_den,876,416
040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",no_ins_num,0,12
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",no_hs_den,715,277
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",no_hs_num,0,12
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",poverty_den,NA,NA
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",poverty_num,NA,NA
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",med_income,72031,9229
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",unemp_den,592,273
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",unemp_num,18,30
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",no_ins_den,950,418
040133199032,"Block Group 2, Census Tract 3199.03, Maricopa County, Arizona",no_ins_num,78,125
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",no_hs_den,1054,175
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",no_hs_num,0,12
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",poverty_den,NA,NA
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",poverty_num,NA,NA
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",med_income,67560,26193
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",unemp_den,729,169
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",unemp_num,12,18
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",no_ins_den,1396,293
040134222112,"Block Group 2, Census Tract 4222.11, Maricopa County, Arizona",no_ins_num,0,12
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",no_hs_den,1006,285
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",no_hs_num,0,12
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",poverty_den,NA,NA
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",poverty_num,NA,NA
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",med_income,44044,17050
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",unemp_den,667,200
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",unemp_num,0,12
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",no_ins_den,1253,363
040131117003,"Block Group 3, Census Tract 1117, Maricopa County, Arizona",no_ins_num,149,153
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",no_hs_den,951,364
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",no_hs_num,16,40
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",poverty_den,NA,NA
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",poverty_num,NA,NA
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",med_income,57536,15207
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",unemp_den,757,276
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",unemp_num,94,74
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",no_ins_den,1943,749
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",no_ins_num,133,148
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",no_hs_den,830,153
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",no_hs_num,10,16
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",poverty_den,NA,NA
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",poverty_num,NA,NA
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",med_income,132083,20948
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",unemp_den,717,133
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",unemp_num,9,14
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",no_ins_den,1319,288
040138123003,"Block Group 3, Census Tract 8123, Maricopa County, Arizona",no_ins_num,0,12
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",no_hs_den,642,124
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",no_hs_num,0,12
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",poverty_den,NA,NA
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",poverty_num,NA,NA
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",med_income,71118,15430
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",unemp_den,406,106
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",unemp_num,12,16
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",no_ins_den,900,211
040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",no_ins_num,0,12
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",no_hs_den,616,211
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",no_hs_num,38,39
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",poverty_den,NA,NA
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",poverty_num,NA,NA
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",med_income,36172,9545
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",unemp_den,456,244
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",unemp_num,0,12
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",no_ins_den,1229,538
040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",no_ins_num,233,233
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",no_hs_den,327,129
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",no_hs_num,5,8
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",poverty_den,NA,NA
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",poverty_num,NA,NA
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",med_income,51250,19017
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",unemp_den,13,14
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",unemp_num,8,12
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",no_ins_den,327,129
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",no_ins_num,0,12
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",no_hs_den,506,186
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",no_hs_num,0,12
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",poverty_den,NA,NA
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",poverty_num,NA,NA
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",med_income,22692,12555
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",unemp_den,370,153
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",unemp_num,56,61
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",no_ins_den,1027,550
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",no_ins_num,72,84
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",no_hs_den,734,213
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",no_hs_num,0,12
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",poverty_den,NA,NA
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",poverty_num,NA,NA
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",med_income,28648,20792
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",unemp_den,602,249
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",unemp_num,38,39
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",no_ins_den,850,266
040131105013,"Block Group 3, Census Tract 1105.01, Maricopa County, Arizona",no_ins_num,89,76
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",no_hs_den,913,293
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",no_hs_num,19,32
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",poverty_den,NA,NA
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",poverty_num,NA,NA
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",med_income,44923,13285
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",unemp_den,897,303
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",unemp_num,26,42
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",no_ins_den,1445,498
040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",no_ins_num,111,96
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",no_hs_den,918,242
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",no_hs_num,120,127
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",poverty_den,NA,NA
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",poverty_num,NA,NA
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",med_income,16702,3967
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",unemp_den,539,158
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",unemp_num,95,77
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",no_ins_den,1637,464
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",no_ins_num,226,103
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",no_hs_den,1832,313
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",no_hs_num,0,12
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",poverty_den,NA,NA
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",poverty_num,NA,NA
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",med_income,76780,8090
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",unemp_den,1640,328
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",unemp_num,88,52
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",no_ins_den,3398,584
040134226432,"Block Group 2, Census Tract 4226.43, Maricopa County, Arizona",no_ins_num,103,57
040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",no_hs_den,617,117
040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",no_hs_num,0,12
040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",poverty_den,NA,NA
040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",poverty_num,NA,NA
040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",med_income,98587,12728
